Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","132","Maldives","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","166.627","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","496.402","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","306.973","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","189.425","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","264.503","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","171.827","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","515.696","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","323.527","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","192.177","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","267.408","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","176.851","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","16934.214","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","8465.828","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","8468.385","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","10314.127","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","6648.719","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17438.778","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","8720.125","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","8718.647","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","10482.312","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","6985.593","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17965.443","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","8986.333","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","8979.115","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","10655.945","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","7338.892","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","18512.43","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","9263.399","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","9249.03","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","10833.712","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7708.268","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","19077.749","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","9550.134","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","9527.621","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","11014.386","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","133","Mali","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","8093.32","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","134","Malte","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","430.197","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","134","Malte","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","214.993","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","134","Malte","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","215.197","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","134","Malte","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","24.058","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","134","Malte","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","401.512","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","134","Malte","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","433.559","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","134","Malte","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","216.971","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","134","Malte","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","216.588","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","134","Malte","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","23.888","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","134","Malte","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","403.728","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
